Nama File,Label Asli,Hasil Prediksi Model,Algoritma,Metrik Jarak,Waktu Eksekusi (s),Silhouette Score,Akurasi (%)
Textile Trash_210.jpg,Anorganik,Organik,K-Means,Euclidean,0.088,0.5569,0
Textile Trash_210.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0336,0.4848,100
Textile Trash_210.jpg,Anorganik,Organik,K-Means,Minkowski,0.0263,0.5569,0
Textile Trash_211.jpg,Anorganik,Organik,K-Means,Euclidean,0.0902,0.4942,0
Textile Trash_211.jpg,Anorganik,Organik,K-Means,Manhattan,0.0454,0.4971,0
Textile Trash_211.jpg,Anorganik,Organik,K-Means,Minkowski,0.0575,0.4785,0
Textile Trash_212.jpg,Anorganik,Organik,K-Means,Euclidean,0.0669,0.5238,0
Textile Trash_212.jpg,Anorganik,Organik,K-Means,Manhattan,0.0388,0.4859,0
Textile Trash_212.jpg,Anorganik,Organik,K-Means,Minkowski,0.0524,0.52,0
Textile Trash_213.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0626,0.6453,100
Textile Trash_213.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0298,0.6538,100
Textile Trash_213.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0331,0.6393,100
Textile Trash_214.jpg,Anorganik,Organik,K-Means,Euclidean,0.0408,0.7178,0
Textile Trash_214.jpg,Anorganik,Organik,K-Means,Manhattan,0.0199,0.7177,0
Textile Trash_214.jpg,Anorganik,Organik,K-Means,Minkowski,0.0316,0.7176,0
Textile Trash_215.jpg,Anorganik,Organik,K-Means,Euclidean,0.0253,0.6562,0
Textile Trash_215.jpg,Anorganik,Organik,K-Means,Manhattan,0.0105,0.6562,0
Textile Trash_215.jpg,Anorganik,Organik,K-Means,Minkowski,0.0113,0.6562,0
Textile Trash_216.jpg,Anorganik,Organik,K-Means,Euclidean,0.0601,0.7872,0
Textile Trash_216.jpg,Anorganik,Organik,K-Means,Manhattan,0.0243,0.787,0
Textile Trash_216.jpg,Anorganik,Organik,K-Means,Minkowski,0.0261,0.7871,0
Textile Trash_217.jpg,Anorganik,Organik,K-Means,Euclidean,0.0777,0.7449,0
Textile Trash_217.jpg,Anorganik,Organik,K-Means,Manhattan,0.0209,0.7446,0
Textile Trash_217.jpg,Anorganik,Organik,K-Means,Minkowski,0.0292,0.7447,0
Textile Trash_218.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0587,0.6621,100
Textile Trash_218.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.025,0.6622,100
Textile Trash_218.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0268,0.6616,100
Textile Trash_219.jpg,Anorganik,Organik,K-Means,Euclidean,0.0785,0.8544,0
Textile Trash_219.jpg,Anorganik,Organik,K-Means,Manhattan,0.0331,0.8547,0
Textile Trash_219.jpg,Anorganik,Organik,K-Means,Minkowski,0.0446,0.854,0
Textile Trash_22.jpg,Anorganik,Organik,K-Means,Euclidean,0.0598,0.55,0
Textile Trash_22.jpg,Anorganik,Organik,K-Means,Manhattan,0.0597,0.5423,0
Textile Trash_22.jpg,Anorganik,Organik,K-Means,Minkowski,0.0479,0.5507,0
Textile Trash_220.jpg,Anorganik,Organik,K-Means,Euclidean,0.06,0.7613,0
Textile Trash_220.jpg,Anorganik,Organik,K-Means,Manhattan,0.0204,0.7613,0
Textile Trash_220.jpg,Anorganik,Organik,K-Means,Minkowski,0.0225,0.7599,0
Textile Trash_221.jpg,Anorganik,Organik,K-Means,Euclidean,0.0554,0.8138,0
Textile Trash_221.jpg,Anorganik,Organik,K-Means,Manhattan,0.0199,0.8106,0
Textile Trash_221.jpg,Anorganik,Organik,K-Means,Minkowski,0.0266,0.8139,0
Textile Trash_222.jpg,Anorganik,Organik,K-Means,Euclidean,0.0869,0.6964,0
Textile Trash_222.jpg,Anorganik,Organik,K-Means,Manhattan,0.0476,0.6886,0
Textile Trash_222.jpg,Anorganik,Organik,K-Means,Minkowski,0.0528,0.6977,0
Textile Trash_223.jpg,Anorganik,Organik,K-Means,Euclidean,0.0711,0.6667,0
Textile Trash_223.jpg,Anorganik,Organik,K-Means,Manhattan,0.0379,0.6635,0
Textile Trash_223.jpg,Anorganik,Organik,K-Means,Minkowski,0.0433,0.6675,0
Textile Trash_224.jpg,Anorganik,Organik,K-Means,Euclidean,0.0668,0.4555,0
Textile Trash_224.jpg,Anorganik,Organik,K-Means,Manhattan,0.0605,0.4865,0
Textile Trash_224.jpg,Anorganik,Organik,K-Means,Minkowski,0.0592,0.455,0
Textile Trash_225.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0581,0.5916,100
Textile Trash_225.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0457,0.5822,100
Textile Trash_225.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0392,0.5907,100
Textile Trash_226.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.042,0.5718,100
Textile Trash_226.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0398,0.5661,100
Textile Trash_226.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0892,0.5717,100
Textile Trash_227.jpg,Anorganik,Organik,K-Means,Euclidean,0.0255,0.8286,0
Textile Trash_227.jpg,Anorganik,Organik,K-Means,Manhattan,0.0246,0.8286,0
Textile Trash_227.jpg,Anorganik,Organik,K-Means,Minkowski,0.0337,0.8282,0
Textile Trash_228.jpg,Anorganik,Organik,K-Means,Euclidean,0.0469,0.7778,0
Textile Trash_228.jpg,Anorganik,Organik,K-Means,Manhattan,0.015,0.7777,0
Textile Trash_228.jpg,Anorganik,Organik,K-Means,Minkowski,0.0428,0.777,0
Textile Trash_229.jpg,Anorganik,Organik,K-Means,Euclidean,0.0573,0.6724,0
Textile Trash_229.jpg,Anorganik,Organik,K-Means,Manhattan,0.0252,0.6706,0
Textile Trash_229.jpg,Anorganik,Organik,K-Means,Minkowski,0.0371,0.6724,0
Textile Trash_23.jpg,Anorganik,Organik,K-Means,Euclidean,0.1151,0.4601,0
Textile Trash_23.jpg,Anorganik,Organik,K-Means,Manhattan,0.0701,0.4537,0
Textile Trash_23.jpg,Anorganik,Organik,K-Means,Minkowski,0.0772,0.4607,0
Textile Trash_230.jpg,Anorganik,Organik,K-Means,Euclidean,0.0493,0.7904,0
Textile Trash_230.jpg,Anorganik,Organik,K-Means,Manhattan,0.0507,0.7905,0
Textile Trash_230.jpg,Anorganik,Organik,K-Means,Minkowski,0.0421,0.7895,0
Textile Trash_231.jpg,Anorganik,Organik,K-Means,Euclidean,0.0576,0.7605,0
Textile Trash_231.jpg,Anorganik,Organik,K-Means,Manhattan,0.0288,0.76,0
Textile Trash_231.jpg,Anorganik,Organik,K-Means,Minkowski,0.0374,0.7591,0
Textile Trash_232.jpg,Anorganik,Organik,K-Means,Euclidean,0.0541,0.8233,0
Textile Trash_232.jpg,Anorganik,Organik,K-Means,Manhattan,0.0553,0.824,0
Textile Trash_232.jpg,Anorganik,Organik,K-Means,Minkowski,0.0664,0.8229,0
Textile Trash_233.jpg,Anorganik,Organik,K-Means,Euclidean,0.0578,0.6961,0
Textile Trash_233.jpg,Anorganik,Organik,K-Means,Manhattan,0.0508,0.698,0
Textile Trash_233.jpg,Anorganik,Organik,K-Means,Minkowski,0.0259,0.6934,0
Textile Trash_234.jpg,Anorganik,Organik,K-Means,Euclidean,0.1228,0.6902,0
Textile Trash_234.jpg,Anorganik,Organik,K-Means,Manhattan,0.0712,0.7051,0
Textile Trash_234.jpg,Anorganik,Organik,K-Means,Minkowski,0.096,0.6729,0
Textile Trash_235.jpg,Anorganik,Organik,K-Means,Euclidean,0.0677,0.5271,0
Textile Trash_235.jpg,Anorganik,Organik,K-Means,Manhattan,0.0338,0.5211,0
Textile Trash_235.jpg,Anorganik,Organik,K-Means,Minkowski,0.092,0.5049,0
Textile Trash_236.jpg,Anorganik,Organik,K-Means,Euclidean,0.1206,0.619,0
Textile Trash_236.jpg,Anorganik,Organik,K-Means,Manhattan,0.0431,0.6118,0
Textile Trash_236.jpg,Anorganik,Organik,K-Means,Minkowski,0.144,0.6268,0
Textile Trash_237.jpg,Anorganik,Organik,K-Means,Euclidean,0.0563,0.6357,0
Textile Trash_237.jpg,Anorganik,Organik,K-Means,Manhattan,0.0484,0.6351,0
Textile Trash_237.jpg,Anorganik,Organik,K-Means,Minkowski,0.0674,0.6358,0
Textile Trash_238.jpg,Anorganik,Organik,K-Means,Euclidean,0.0595,0.6212,0
Textile Trash_238.jpg,Anorganik,Organik,K-Means,Manhattan,0.0327,0.6198,0
Textile Trash_238.jpg,Anorganik,Organik,K-Means,Minkowski,0.026,0.6203,0
Textile Trash_239.jpg,Anorganik,Organik,K-Means,Euclidean,0.0827,0.5474,0
Textile Trash_239.jpg,Anorganik,Organik,K-Means,Manhattan,0.0366,0.5459,0
Textile Trash_239.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.093,0.557,100
Textile Trash_24.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.056,0.485,100
Textile Trash_24.jpg,Anorganik,Organik,K-Means,Manhattan,0.0381,0.4809,0
Textile Trash_24.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0489,0.4787,100
Textile Trash_240.jpg,Anorganik,Organik,K-Means,Euclidean,0.0504,0.6495,0
Textile Trash_240.jpg,Anorganik,Organik,K-Means,Manhattan,0.0344,0.6486,0
Textile Trash_240.jpg,Anorganik,Organik,K-Means,Minkowski,0.0521,0.6499,0
Textile Trash_241.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0861,0.8159,100
Textile Trash_241.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0288,0.8162,100
Textile Trash_241.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0612,0.8157,100
Textile Trash_242.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0336,0.5455,100
Textile Trash_242.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0303,0.5431,100
Textile Trash_242.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0532,0.5447,100
Textile Trash_243.jpg,Anorganik,Organik,K-Means,Euclidean,0.0747,0.5655,0
Textile Trash_243.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0528,0.5665,100
Textile Trash_243.jpg,Anorganik,Organik,K-Means,Minkowski,0.0581,0.5644,0
Textile Trash_244.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0414,0.7273,100
Textile Trash_244.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0245,0.7261,100
Textile Trash_244.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0269,0.7279,100
Textile Trash_245.jpg,Anorganik,Organik,K-Means,Euclidean,0.02,0.6869,0
Textile Trash_245.jpg,Anorganik,Organik,K-Means,Manhattan,0.0259,0.6871,0
Textile Trash_245.jpg,Anorganik,Organik,K-Means,Minkowski,0.0211,0.6858,0
Textile Trash_246.jpg,Anorganik,Organik,K-Means,Euclidean,0.0417,0.7124,0
Textile Trash_246.jpg,Anorganik,Organik,K-Means,Manhattan,0.0162,0.7121,0
Textile Trash_246.jpg,Anorganik,Organik,K-Means,Minkowski,0.0219,0.7108,0
Textile Trash_247.jpg,Anorganik,Organik,K-Means,Euclidean,0.0803,0.7187,0
Textile Trash_247.jpg,Anorganik,Organik,K-Means,Manhattan,0.0345,0.7184,0
Textile Trash_247.jpg,Anorganik,Organik,K-Means,Minkowski,0.0372,0.7184,0
Textile Trash_248.jpg,Anorganik,Organik,K-Means,Euclidean,0.0536,0.7131,0
Textile Trash_248.jpg,Anorganik,Organik,K-Means,Manhattan,0.0165,0.7132,0
Textile Trash_248.jpg,Anorganik,Organik,K-Means,Minkowski,0.0172,0.7131,0
Textile Trash_249.jpg,Anorganik,Organik,K-Means,Euclidean,0.0308,0.6766,0
Textile Trash_249.jpg,Anorganik,Organik,K-Means,Manhattan,0.0202,0.6776,0
Textile Trash_249.jpg,Anorganik,Organik,K-Means,Minkowski,0.0219,0.6758,0
Textile Trash_25.jpg,Anorganik,Organik,K-Means,Euclidean,0.0492,0.5381,0
Textile Trash_25.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0533,0.5252,100
Textile Trash_25.jpg,Anorganik,Organik,K-Means,Minkowski,0.0482,0.5382,0
Textile Trash_250.jpg,Anorganik,Organik,K-Means,Euclidean,0.0157,0.7008,0
Textile Trash_250.jpg,Anorganik,Organik,K-Means,Manhattan,0.0159,0.7004,0
Textile Trash_250.jpg,Anorganik,Organik,K-Means,Minkowski,0.0175,0.7003,0
Textile Trash_251.jpg,Anorganik,Organik,K-Means,Euclidean,0.0424,0.7012,0
Textile Trash_251.jpg,Anorganik,Organik,K-Means,Manhattan,0.0203,0.7016,0
Textile Trash_251.jpg,Anorganik,Organik,K-Means,Minkowski,0.0226,0.7006,0
Textile Trash_252.jpg,Anorganik,Organik,K-Means,Euclidean,0.0844,0.6575,0
Textile Trash_252.jpg,Anorganik,Organik,K-Means,Manhattan,0.0438,0.6478,0
Textile Trash_252.jpg,Anorganik,Organik,K-Means,Minkowski,0.056,0.6586,0
Textile Trash_253.jpg,Anorganik,Organik,K-Means,Euclidean,0.0251,0.5695,0
Textile Trash_253.jpg,Anorganik,Organik,K-Means,Manhattan,0.0205,0.5691,0
Textile Trash_253.jpg,Anorganik,Organik,K-Means,Minkowski,0.0275,0.5695,0
Textile Trash_254.jpg,Anorganik,Organik,K-Means,Euclidean,0.0747,0.6375,0
Textile Trash_254.jpg,Anorganik,Organik,K-Means,Manhattan,0.0769,0.6254,0
Textile Trash_254.jpg,Anorganik,Organik,K-Means,Minkowski,0.0517,0.6405,0
Textile Trash_255.jpg,Anorganik,Organik,K-Means,Euclidean,0.1102,0.6166,0
Textile Trash_255.jpg,Anorganik,Organik,K-Means,Manhattan,0.052,0.602,0
Textile Trash_255.jpg,Anorganik,Organik,K-Means,Minkowski,0.0805,0.6198,0
Textile Trash_256.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0361,0.3689,100
Textile Trash_256.jpg,Anorganik,Organik,K-Means,Manhattan,0.0935,0.6506,0
Textile Trash_256.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0419,0.3738,100
Textile Trash_257.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.052,0.5416,100
Textile Trash_257.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0341,0.4876,100
Textile Trash_257.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0316,0.5504,100
Textile Trash_258.jpg,Anorganik,Organik,K-Means,Euclidean,0.0904,0.7225,0
Textile Trash_258.jpg,Anorganik,Organik,K-Means,Manhattan,0.0459,0.7243,0
Textile Trash_258.jpg,Anorganik,Organik,K-Means,Minkowski,0.0492,0.7235,0
Textile Trash_259.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0325,0.4129,100
Textile Trash_259.jpg,Anorganik,Organik,K-Means,Manhattan,0.0574,0.6267,0
Textile Trash_259.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0287,0.4152,100
Textile Trash_26.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.022,0.5485,100
Textile Trash_26.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0313,0.5394,100
Textile Trash_26.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0265,0.5478,100
Textile Trash_260.jpg,Anorganik,Organik,K-Means,Euclidean,0.0296,0.779,0
Textile Trash_260.jpg,Anorganik,Organik,K-Means,Manhattan,0.011,0.7807,0
Textile Trash_260.jpg,Anorganik,Organik,K-Means,Minkowski,0.0172,0.779,0
Textile Trash_261.jpg,Anorganik,Organik,K-Means,Euclidean,0.034,0.6089,0
Textile Trash_261.jpg,Anorganik,Organik,K-Means,Manhattan,0.0987,0.6081,0
Textile Trash_261.jpg,Anorganik,Organik,K-Means,Minkowski,0.0494,0.6045,0
Textile Trash_262.jpg,Anorganik,Organik,K-Means,Euclidean,0.1179,0.7303,0
Textile Trash_262.jpg,Anorganik,Organik,K-Means,Manhattan,0.1035,0.5004,0
Textile Trash_262.jpg,Anorganik,Organik,K-Means,Minkowski,0.0955,0.7303,0
Textile Trash_263.jpg,Anorganik,Organik,K-Means,Euclidean,0.0353,0.7742,0
Textile Trash_263.jpg,Anorganik,Organik,K-Means,Manhattan,0.0149,0.7742,0
Textile Trash_263.jpg,Anorganik,Organik,K-Means,Minkowski,0.0175,0.7742,0
Textile Trash_264.jpg,Anorganik,Organik,K-Means,Euclidean,0.0453,0.6026,0
Textile Trash_264.jpg,Anorganik,Organik,K-Means,Manhattan,0.024,0.6026,0
Textile Trash_264.jpg,Anorganik,Organik,K-Means,Minkowski,0.0272,0.6029,0
Textile Trash_265.jpg,Anorganik,Organik,K-Means,Euclidean,0.0812,0.6049,0
Textile Trash_265.jpg,Anorganik,Organik,K-Means,Manhattan,0.0727,0.6051,0
Textile Trash_265.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0843,0.6039,100
Textile Trash_266.jpg,Anorganik,Organik,K-Means,Euclidean,0.0551,0.6473,0
Textile Trash_266.jpg,Anorganik,Organik,K-Means,Manhattan,0.0386,0.6511,0
Textile Trash_266.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0578,0.6458,100
Textile Trash_267.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0812,0.6808,100
Textile Trash_267.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0422,0.676,100
Textile Trash_267.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.085,0.682,100
Textile Trash_268.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1573,0.439,100
Textile Trash_268.jpg,Anorganik,Organik,K-Means,Manhattan,0.0842,0.3506,0
Textile Trash_268.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0941,0.3836,100
Textile Trash_269.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0917,0.4263,100
Textile Trash_269.jpg,Anorganik,Organik,K-Means,Manhattan,0.0742,0.3798,0
Textile Trash_269.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0585,0.4268,100
Textile Trash_27.jpg,Anorganik,Organik,K-Means,Euclidean,0.0555,0.656,0
Textile Trash_27.jpg,Anorganik,Organik,K-Means,Manhattan,0.0302,0.6547,0
Textile Trash_27.jpg,Anorganik,Organik,K-Means,Minkowski,0.0278,0.6563,0
Textile Trash_270.jpg,Anorganik,Organik,K-Means,Euclidean,0.0658,0.7388,0
Textile Trash_270.jpg,Anorganik,Organik,K-Means,Manhattan,0.0216,0.7387,0
Textile Trash_270.jpg,Anorganik,Organik,K-Means,Minkowski,0.0228,0.7389,0
Textile Trash_271.jpg,Anorganik,Organik,K-Means,Euclidean,0.0491,0.7604,0
Textile Trash_271.jpg,Anorganik,Organik,K-Means,Manhattan,0.0261,0.7601,0
Textile Trash_271.jpg,Anorganik,Organik,K-Means,Minkowski,0.0268,0.7597,0
Textile Trash_272.jpg,Anorganik,Organik,K-Means,Euclidean,0.0334,0.7068,0
Textile Trash_272.jpg,Anorganik,Organik,K-Means,Manhattan,0.0247,0.7051,0
Textile Trash_272.jpg,Anorganik,Organik,K-Means,Minkowski,0.0276,0.7069,0
Textile Trash_273.jpg,Anorganik,Organik,K-Means,Euclidean,0.0358,0.7641,0
Textile Trash_273.jpg,Anorganik,Organik,K-Means,Manhattan,0.0289,0.7634,0
Textile Trash_273.jpg,Anorganik,Organik,K-Means,Minkowski,0.0281,0.7637,0
Textile Trash_274.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1112,0.4954,100
Textile Trash_274.jpg,Anorganik,Organik,K-Means,Manhattan,0.0473,0.5006,0
Textile Trash_274.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0861,0.4976,100
Textile Trash_275.jpg,Anorganik,Organik,K-Means,Euclidean,0.0832,0.6182,0
Textile Trash_275.jpg,Anorganik,Organik,K-Means,Manhattan,0.039,0.6178,0
Textile Trash_275.jpg,Anorganik,Organik,K-Means,Minkowski,0.0372,0.6187,0
Textile Trash_276.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0962,0.4089,100
Textile Trash_276.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0883,0.4036,100
Textile Trash_276.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0886,0.409,100
Textile Trash_277.jpg,Anorganik,Organik,K-Means,Euclidean,0.0647,0.4848,0
Textile Trash_277.jpg,Anorganik,Organik,K-Means,Manhattan,0.0336,0.4886,0
Textile Trash_277.jpg,Anorganik,Organik,K-Means,Minkowski,0.0594,0.4832,0
Textile Trash_278.jpg,Anorganik,Organik,K-Means,Euclidean,0.067,0.5104,0
Textile Trash_278.jpg,Anorganik,Organik,K-Means,Manhattan,0.0384,0.5188,0
Textile Trash_278.jpg,Anorganik,Organik,K-Means,Minkowski,0.0519,0.5018,0
Textile Trash_279.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0668,0.6087,100
Textile Trash_279.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0292,0.6033,100
Textile Trash_279.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0343,0.6095,100
Textile Trash_28.jpg,Anorganik,Organik,K-Means,Euclidean,0.0356,0.5988,0
Textile Trash_28.jpg,Anorganik,Organik,K-Means,Manhattan,0.0277,0.5989,0
Textile Trash_28.jpg,Anorganik,Organik,K-Means,Minkowski,0.0294,0.5987,0
Textile Trash_280.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0842,0.4943,100
Textile Trash_280.jpg,Anorganik,Organik,K-Means,Manhattan,0.059,0.4857,0
Textile Trash_280.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0576,0.4944,100
Textile Trash_281.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0469,0.5968,100
Textile Trash_281.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0391,0.5838,100
Textile Trash_281.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0588,0.314,100
Textile Trash_282.jpg,Anorganik,Organik,K-Means,Euclidean,0.053,0.507,0
Textile Trash_282.jpg,Anorganik,Organik,K-Means,Manhattan,0.0513,0.4897,0
Textile Trash_282.jpg,Anorganik,Organik,K-Means,Minkowski,0.0267,0.5101,0
Textile Trash_283.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0495,0.4417,100
Textile Trash_283.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0815,0.4101,100
Textile Trash_283.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0371,0.4486,100
Textile Trash_284.jpg,Anorganik,Organik,K-Means,Euclidean,0.0969,0.4475,0
Textile Trash_284.jpg,Anorganik,Organik,K-Means,Manhattan,0.0596,0.4317,0
Textile Trash_284.jpg,Anorganik,Organik,K-Means,Minkowski,0.1006,0.4575,0
Textile Trash_285.jpg,Anorganik,Organik,K-Means,Euclidean,0.0923,0.6108,0
Textile Trash_285.jpg,Anorganik,Organik,K-Means,Manhattan,0.0454,0.6045,0
Textile Trash_285.jpg,Anorganik,Organik,K-Means,Minkowski,0.0614,0.6117,0
Textile Trash_286.jpg,Anorganik,Organik,K-Means,Euclidean,0.0733,0.7957,0
Textile Trash_286.jpg,Anorganik,Organik,K-Means,Manhattan,0.0295,0.7967,0
Textile Trash_286.jpg,Anorganik,Organik,K-Means,Minkowski,0.0517,0.7945,0
Textile Trash_287.jpg,Anorganik,Organik,K-Means,Euclidean,0.1102,0.4834,0
Textile Trash_287.jpg,Anorganik,Organik,K-Means,Manhattan,0.0659,0.4697,0
Textile Trash_287.jpg,Anorganik,Organik,K-Means,Minkowski,0.1153,0.4885,0
Textile Trash_288.jpg,Anorganik,Organik,K-Means,Euclidean,0.025,0.7134,0
Textile Trash_288.jpg,Anorganik,Organik,K-Means,Manhattan,0.0197,0.7121,0
Textile Trash_288.jpg,Anorganik,Organik,K-Means,Minkowski,0.0226,0.7126,0
Textile Trash_289.jpg,Anorganik,Organik,K-Means,Euclidean,0.0422,0.662,0
Textile Trash_289.jpg,Anorganik,Organik,K-Means,Manhattan,0.0248,0.6592,0
Textile Trash_289.jpg,Anorganik,Organik,K-Means,Minkowski,0.0316,0.6618,0
Textile Trash_29.jpg,Anorganik,Organik,K-Means,Euclidean,0.0572,0.6898,0
Textile Trash_29.jpg,Anorganik,Organik,K-Means,Manhattan,0.0199,0.6892,0
Textile Trash_29.jpg,Anorganik,Organik,K-Means,Minkowski,0.0263,0.6898,0
Textile Trash_290.jpg,Anorganik,Organik,K-Means,Euclidean,0.0303,0.6626,0
Textile Trash_290.jpg,Anorganik,Organik,K-Means,Manhattan,0.0259,0.6604,0
Textile Trash_290.jpg,Anorganik,Organik,K-Means,Minkowski,0.0292,0.6616,0
Textile Trash_291.jpg,Anorganik,Organik,K-Means,Euclidean,0.0628,0.6816,0
Textile Trash_291.jpg,Anorganik,Organik,K-Means,Manhattan,0.0249,0.6786,0
Textile Trash_291.jpg,Anorganik,Organik,K-Means,Minkowski,0.0305,0.6815,0
Textile Trash_292.jpg,Anorganik,Organik,K-Means,Euclidean,0.0502,0.8223,0
Textile Trash_292.jpg,Anorganik,Organik,K-Means,Manhattan,0.0332,0.8223,0
Textile Trash_292.jpg,Anorganik,Organik,K-Means,Minkowski,0.0458,0.8223,0
Textile Trash_293.jpg,Anorganik,Organik,K-Means,Euclidean,0.0216,0.8461,0
Textile Trash_293.jpg,Anorganik,Organik,K-Means,Manhattan,0.0376,0.8456,0
Textile Trash_293.jpg,Anorganik,Organik,K-Means,Minkowski,0.0376,0.8461,0
Textile Trash_294.jpg,Anorganik,Organik,K-Means,Euclidean,0.0467,0.8545,0
Textile Trash_294.jpg,Anorganik,Organik,K-Means,Manhattan,0.0406,0.8542,0
Textile Trash_294.jpg,Anorganik,Organik,K-Means,Minkowski,0.0574,0.8544,0
Textile Trash_295.jpg,Anorganik,Organik,K-Means,Euclidean,0.0422,0.7146,0
Textile Trash_295.jpg,Anorganik,Organik,K-Means,Manhattan,0.0316,0.7137,0
Textile Trash_295.jpg,Anorganik,Organik,K-Means,Minkowski,0.0394,0.7143,0
Textile Trash_296.jpg,Anorganik,Organik,K-Means,Euclidean,0.0572,0.808,0
Textile Trash_296.jpg,Anorganik,Organik,K-Means,Manhattan,0.0414,0.8073,0
Textile Trash_296.jpg,Anorganik,Organik,K-Means,Minkowski,0.0503,0.8077,0
Textile Trash_297.jpg,Anorganik,Organik,K-Means,Euclidean,0.0571,0.8088,0
Textile Trash_297.jpg,Anorganik,Organik,K-Means,Manhattan,0.0561,0.8097,0
Textile Trash_297.jpg,Anorganik,Organik,K-Means,Minkowski,0.0659,0.8083,0
Textile Trash_298.jpg,Anorganik,Organik,K-Means,Euclidean,0.0434,0.8454,0
Textile Trash_298.jpg,Anorganik,Organik,K-Means,Manhattan,0.0451,0.8457,0
Textile Trash_298.jpg,Anorganik,Organik,K-Means,Minkowski,0.0285,0.8443,0
Textile Trash_299.jpg,Anorganik,Organik,K-Means,Euclidean,0.0295,0.7432,0
Textile Trash_299.jpg,Anorganik,Organik,K-Means,Manhattan,0.0362,0.7435,0
Textile Trash_299.jpg,Anorganik,Organik,K-Means,Minkowski,0.0548,0.7426,0
Textile Trash_3.jpg,Anorganik,Organik,K-Means,Euclidean,0.0749,0.412,0
Textile Trash_3.jpg,Anorganik,Organik,K-Means,Manhattan,0.0725,0.4039,0
Textile Trash_3.jpg,Anorganik,Organik,K-Means,Minkowski,0.0837,0.3969,0
Textile Trash_30.jpg,Anorganik,Organik,K-Means,Euclidean,0.0288,0.6849,0
Textile Trash_30.jpg,Anorganik,Organik,K-Means,Manhattan,0.0261,0.6833,0
Textile Trash_30.jpg,Anorganik,Organik,K-Means,Minkowski,0.0331,0.6851,0
Textile Trash_300.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0805,0.4158,100
